GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - No bedroom,Margin of Error; Median gross rent -- - Total: - No bedroom,Estimate; Median gross rent -- - Total: - 1 bedroom,Margin of Error; Median gross rent -- - Total: - 1 bedroom,Estimate; Median gross rent -- - Total: - 2 bedrooms,Margin of Error; Median gross rent -- - Total: - 2 bedrooms,Estimate; Median gross rent -- - Total: - 3 bedrooms,Margin of Error; Median gross rent -- - Total: - 3 bedrooms,Estimate; Median gross rent -- - Total: - 4 bedrooms,Margin of Error; Median gross rent -- - Total: - 4 bedrooms,Estimate; Median gross rent -- - Total: - 5 or more bedrooms,Margin of Error; Median gross rent -- - Total: - 5 or more bedrooms
1400000US45011970100,45011970100,"Census Tract 9701, Barnwell County, South Carolina",559,72,-,**,-,**,484,98,665,125,-,**,-,**
1400000US45011970200,45011970200,"Census Tract 9702, Barnwell County, South Carolina",525,79,-,**,281,276,557,181,489,230,927,405,-,**
1400000US45011970300,45011970300,"Census Tract 9703, Barnwell County, South Carolina",620,110,-,**,303,66,483,206,706,107,-,**,-,**
1400000US45011970400,45011970400,"Census Tract 9704, Barnwell County, South Carolina",684,35,-,**,-,**,683,43,629,48,-,**,-,**
1400000US45011970500,45011970500,"Census Tract 9705, Barnwell County, South Carolina",691,92,-,**,-,**,470,60,748,57,-,**,-,**
1400000US45011980100,45011980100,"Census Tract 9801, Barnwell County, South Carolina",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45013000100,45013000100,"Census Tract 1, Beaufort County, South Carolina",601,192,-,**,313,174,550,329,614,188,-,**,-,**
1400000US45013000200,45013000200,"Census Tract 2, Beaufort County, South Carolina",831,89,-,**,-,**,779,215,840,97,-,**,-,**
1400000US45013000300,45013000300,"Census Tract 3, Beaufort County, South Carolina",1136,29,-,**,-,**,976,114,1133,30,1328,284,-,**
1400000US45013000400,45013000400,"Census Tract 4, Beaufort County, South Carolina",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45013000501,45013000501,"Census Tract 5.01, Beaufort County, South Carolina",930,127,-,**,850,105,565,81,1196,151,-,**,-,**
1400000US45013000502,45013000502,"Census Tract 5.02, Beaufort County, South Carolina",915,88,-,**,858,73,738,133,1028,103,1944,374,-,**
1400000US45013000503,45013000503,"Census Tract 5.03, Beaufort County, South Carolina",1117,144,-,**,-,**,885,221,1154,175,2034,311,-,**
1400000US45013000600,45013000600,"Census Tract 6, Beaufort County, South Carolina",831,62,-,**,565,29,792,75,999,174,-,**,-,**
1400000US45013000700,45013000700,"Census Tract 7, Beaufort County, South Carolina",893,85,-,**,849,232,932,299,977,267,-,**,-,**
1400000US45013000800,45013000800,"Census Tract 8, Beaufort County, South Carolina",990,75,-,**,912,320,963,78,1113,71,-,**,-,**
1400000US45013000901,45013000901,"Census Tract 9.01, Beaufort County, South Carolina",1205,455,-,**,-,**,-,**,1875,1028,1161,469,-,**
1400000US45013000902,45013000902,"Census Tract 9.02, Beaufort County, South Carolina",1233,134,-,**,-,**,1021,154,1357,209,2264,1144,-,**
1400000US45013000903,45013000903,"Census Tract 9.03, Beaufort County, South Carolina",1102,364,-,**,-,**,932,253,1389,244,-,**,-,**
1400000US45013001000,45013001000,"Census Tract 10, Beaufort County, South Carolina",1559,191,-,**,-,**,-,**,1245,239,2091,123,-,**
1400000US45013001101,45013001101,"Census Tract 11.01, Beaufort County, South Carolina",1429,169,-,**,-,**,1057,338,1536,611,1436,202,-,**
1400000US45013001102,45013001102,"Census Tract 11.02, Beaufort County, South Carolina",888,59,-,**,-,**,801,265,919,62,-,**,-,**
1400000US45013001200,45013001200,"Census Tract 12, Beaufort County, South Carolina",2058,424,-,**,-,**,-,**,1750,849,2269,602,-,**
1400000US45013002101,45013002101,"Census Tract 21.01, Beaufort County, South Carolina",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45013002102,45013002102,"Census Tract 21.02, Beaufort County, South Carolina",1293,262,-,**,-,**,-,**,1094,208,1633,279,-,**
1400000US45013002103,45013002103,"Census Tract 21.03, Beaufort County, South Carolina",2185,226,-,**,-,**,-,**,1763,817,2231,248,-,**
1400000US45013002104,45013002104,"Census Tract 21.04, Beaufort County, South Carolina",1404,131,-,**,-,**,1355,130,-,**,-,**,-,**
1400000US45013002105,45013002105,"Census Tract 21.05, Beaufort County, South Carolina",1438,216,-,**,-,**,1102,60,1479,159,-,**,-,**
1400000US45013002106,45013002106,"Census Tract 21.06, Beaufort County, South Carolina",1456,119,-,**,-,**,1258,148,1517,188,1779,114,-,**
1400000US45013002107,45013002107,"Census Tract 21.07, Beaufort County, South Carolina",1123,77,936,38,916,317,1054,115,1261,185,-,**,-,**
1400000US45013002108,45013002108,"Census Tract 21.08, Beaufort County, South Carolina",1103,76,-,**,978,124,985,105,1468,162,-,**,-,**
1400000US45013002201,45013002201,"Census Tract 22.01, Beaufort County, South Carolina",1160,171,-,**,1788,457,967,114,1215,523,-,**,-,**
1400000US45013002202,45013002202,"Census Tract 22.02, Beaufort County, South Carolina",1184,83,-,**,-,**,1107,57,1556,613,-,**,-,**
1400000US45013010100,45013010100,"Census Tract 101, Beaufort County, South Carolina",1600,655,-,**,-,**,1583,670,2083,398,-,**,-,**
1400000US45013010200,45013010200,"Census Tract 102, Beaufort County, South Carolina",1105,443,-,**,-,**,790,37,2046,1140,"3,500+",***,-,**
1400000US45013010300,45013010300,"Census Tract 103, Beaufort County, South Carolina",1186,54,-,**,-,**,1167,57,1174,234,-,**,-,**
1400000US45013010400,45013010400,"Census Tract 104, Beaufort County, South Carolina",1527,197,-,**,1536,289,1452,129,1325,534,2033,985,-,**
1400000US45013010500,45013010500,"Census Tract 105, Beaufort County, South Carolina",1174,79,-,**,1012,93,1193,113,1438,226,1349,133,-,**
1400000US45013010600,45013010600,"Census Tract 106, Beaufort County, South Carolina",1625,371,-,**,-,**,1654,237,1386,671,-,**,-,**
1400000US45013010700,45013010700,"Census Tract 107, Beaufort County, South Carolina",1604,817,881,505,-,**,-,**,2395,763,-,**,-,**
1400000US45013010800,45013010800,"Census Tract 108, Beaufort County, South Carolina",928,55,-,**,284,108,939,53,952,165,1295,175,-,**
1400000US45013010900,45013010900,"Census Tract 109, Beaufort County, South Carolina",996,80,-,**,-,**,1023,93,1125,415,-,**,-,**
1400000US45013011000,45013011000,"Census Tract 110, Beaufort County, South Carolina",1114,181,-,**,-,**,1072,148,1167,518,-,**,-,**
1400000US45013011100,45013011100,"Census Tract 111, Beaufort County, South Carolina",1449,344,-,**,-,**,1396,478,2086,1289,-,**,-,**
1400000US45013011200,45013011200,"Census Tract 112, Beaufort County, South Carolina",1204,150,-,**,-,**,1266,189,1222,1050,-,**,-,**
1400000US45013011300,45013011300,"Census Tract 113, Beaufort County, South Carolina",1009,86,-,**,953,47,1105,114,-,**,-,**,-,**
1400000US45013990100,45013990100,"Census Tract 9901, Beaufort County, South Carolina",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45015020101,45015020101,"Census Tract 201.01, Berkeley County, South Carolina",711,37,-,**,-,**,669,184,723,22,-,**,-,**
1400000US45015020102,45015020102,"Census Tract 201.02, Berkeley County, South Carolina",790,102,-,**,-,**,764,315,812,184,-,**,-,**
1400000US45015020201,45015020201,"Census Tract 202.01, Berkeley County, South Carolina",515,188,-,**,331,111,422,155,588,71,-,**,-,**
1400000US45015020202,45015020202,"Census Tract 202.02, Berkeley County, South Carolina",699,312,-,**,-,**,-,**,695,357,-,**,-,**
1400000US45015020301,45015020301,"Census Tract 203.01, Berkeley County, South Carolina",713,50,-,**,-,**,720,14,754,172,-,**,-,**
1400000US45015020302,45015020302,"Census Tract 203.02, Berkeley County, South Carolina",762,88,-,**,-,**,629,93,840,69,785,102,-,**
1400000US45015020401,45015020401,"Census Tract 204.01, Berkeley County, South Carolina",802,80,-,**,-,**,759,82,940,135,-,**,-,**
1400000US45015020403,45015020403,"Census Tract 204.03, Berkeley County, South Carolina",1575,147,-,**,1328,115,1722,81,2746,321,-,**,-,**
1400000US45015020404,45015020404,"Census Tract 204.04, Berkeley County, South Carolina",1612,114,-,**,-,**,1649,125,1732,96,880,848,-,**
1400000US45015020405,45015020405,"Census Tract 204.05, Berkeley County, South Carolina",788,264,-,**,-,**,820,288,682,319,-,**,-,**
1400000US45015020503,45015020503,"Census Tract 205.03, Berkeley County, South Carolina",673,151,-,**,-,**,686,52,-,**,-,**,-,**
1400000US45015020504,45015020504,"Census Tract 205.04, Berkeley County, South Carolina",820,295,-,**,663,116,728,225,1045,137,-,**,-,**
1400000US45015020505,45015020505,"Census Tract 205.05, Berkeley County, South Carolina",1341,253,-,**,-,**,-,**,1270,542,-,**,-,**
1400000US45015020506,45015020506,"Census Tract 205.06, Berkeley County, South Carolina",732,205,-,**,253,155,828,156,1023,143,-,**,-,**
1400000US45015020600,45015020600,"Census Tract 206, Berkeley County, South Carolina",1141,576,-,**,-,**,-,**,776,404,-,**,-,**
1400000US45015020707,45015020707,"Census Tract 207.07, Berkeley County, South Carolina",988,146,-,**,695,256,926,93,1204,158,1692,395,-,**
1400000US45015020710,45015020710,"Census Tract 207.10, Berkeley County, South Carolina",1188,295,-,**,1067,66,1040,582,1699,118,1643,779,-,**
1400000US45015020711,45015020711,"Census Tract 207.11, Berkeley County, South Carolina",1021,206,-,**,-,**,-,**,934,73,-,**,-,**
1400000US45015020712,45015020712,"Census Tract 207.12, Berkeley County, South Carolina",767,174,-,**,-,**,668,258,750,214,-,**,-,**
1400000US45015020713,45015020713,"Census Tract 207.13, Berkeley County, South Carolina",1108,278,-,**,-,**,1618,935,930,187,1314,608,-,**
1400000US45015020714,45015020714,"Census Tract 207.14, Berkeley County, South Carolina",1078,71,-,**,-,**,1008,88,1200,182,-,**,-,**
1400000US45015020715,45015020715,"Census Tract 207.15, Berkeley County, South Carolina",1018,200,-,**,-,**,440,140,1165,116,-,**,-,**
1400000US45015020716,45015020716,"Census Tract 207.16, Berkeley County, South Carolina",1272,91,-,**,-,**,-,**,1262,103,1453,209,-,**
1400000US45015020717,45015020717,"Census Tract 207.17, Berkeley County, South Carolina",1091,33,-,**,-,**,1023,120,1115,38,-,**,-,**
1400000US45015020718,45015020718,"Census Tract 207.18, Berkeley County, South Carolina",1033,69,-,**,956,56,1045,98,1047,98,-,**,-,**
1400000US45015020719,45015020719,"Census Tract 207.19, Berkeley County, South Carolina",1150,45,-,**,1079,74,1129,51,1363,212,1163,1152,-,**
1400000US45015020720,45015020720,"Census Tract 207.20, Berkeley County, South Carolina",1059,114,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45015020721,45015020721,"Census Tract 207.21, Berkeley County, South Carolina",976,417,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45015020722,45015020722,"Census Tract 207.22, Berkeley County, South Carolina",1127,103,-,**,-,**,-,**,1125,251,1156,1009,-,**
1400000US45015020723,45015020723,"Census Tract 207.23, Berkeley County, South Carolina",1028,102,-,**,862,50,963,249,1103,40,-,**,-,**
1400000US45015020724,45015020724,"Census Tract 207.24, Berkeley County, South Carolina",1460,60,-,**,-,**,1333,151,1434,56,2097,193,-,**
1400000US45015020725,45015020725,"Census Tract 207.25, Berkeley County, South Carolina",1481,74,-,**,-,**,1375,355,1438,43,1570,155,-,**
1400000US45015020804,45015020804,"Census Tract 208.04, Berkeley County, South Carolina",863,57,-,**,782,122,788,71,968,71,-,**,-,**
1400000US45015020806,45015020806,"Census Tract 208.06, Berkeley County, South Carolina",1088,96,-,**,-,**,-,**,1146,119,-,**,-,**
1400000US45015020807,45015020807,"Census Tract 208.07, Berkeley County, South Carolina",1387,199,-,**,-,**,-,**,1274,226,1770,47,-,**
1400000US45015020808,45015020808,"Census Tract 208.08, Berkeley County, South Carolina",1116,134,-,**,-,**,850,137,1156,105,1557,1075,-,**
1400000US45015020809,45015020809,"Census Tract 208.09, Berkeley County, South Carolina",1008,104,-,**,-,**,846,190,1035,98,1233,171,-,**
1400000US45015020810,45015020810,"Census Tract 208.10, Berkeley County, South Carolina",1049,101,-,**,-,**,1029,103,1031,196,1352,421,-,**
1400000US45015020811,45015020811,"Census Tract 208.11, Berkeley County, South Carolina",860,18,-,**,669,95,862,19,883,91,-,**,-,**
1400000US45015020812,45015020812,"Census Tract 208.12, Berkeley County, South Carolina",1634,108,-,**,-,**,1453,134,1648,132,1955,344,-,**
1400000US45015020901,45015020901,"Census Tract 209.01, Berkeley County, South Carolina",981,202,-,**,-,**,729,174,1224,157,-,**,-,**
1400000US45015020903,45015020903,"Census Tract 209.03, Berkeley County, South Carolina",815,62,-,**,724,9,840,38,-,**,1434,541,-,**
1400000US45015020904,45015020904,"Census Tract 209.04, Berkeley County, South Carolina",1077,60,-,**,926,37,1047,71,1277,181,1663,204,-,**
1400000US45015021000,45015021000,"Census Tract 210, Berkeley County, South Carolina",874,80,-,**,728,51,866,99,988,99,-,**,-,**
1400000US45015980100,45015980100,"Census Tract 9801, Berkeley County, South Carolina",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45017950100,45017950100,"Census Tract 9501, Calhoun County, South Carolina",725,76,-,**,-,**,473,397,760,44,-,**,-,**
1400000US45017950200,45017950200,"Census Tract 9502, Calhoun County, South Carolina",811,131,-,**,470,103,742,291,855,38,1076,198,-,**
1400000US45017950400,45017950400,"Census Tract 9504, Calhoun County, South Carolina",532,35,-,**,-,**,534,34,530,106,-,**,-,**
1400000US45019000100,45019000100,"Census Tract 1, Charleston County, South Carolina",2122,509,-,**,1412,190,2221,490,-,**,2859,1399,-,**
1400000US45019000200,45019000200,"Census Tract 2, Charleston County, South Carolina",1461,696,-,**,-,**,2205,652,-,**,-,**,-,**
1400000US45019000400,45019000400,"Census Tract 4, Charleston County, South Carolina",674,167,605,94,481,143,1534,542,1492,758,-,**,-,**
1400000US45019000500,45019000500,"Census Tract 5, Charleston County, South Carolina",1363,137,-,**,1145,38,1516,473,1288,169,1217,669,-,**
1400000US45019000600,45019000600,"Census Tract 6, Charleston County, South Carolina",1481,119,-,**,1316,163,1457,136,2227,674,-,**,-,**
1400000US45019000700,45019000700,"Census Tract 7, Charleston County, South Carolina",1377,140,1083,132,1250,197,1464,170,1413,293,-,**,-,**
1400000US45019000900,45019000900,"Census Tract 9, Charleston County, South Carolina",1192,115,-,**,742,473,1383,318,1120,269,-,**,-,**
1400000US45019001000,45019001000,"Census Tract 10, Charleston County, South Carolina",1384,147,677,304,673,259,1434,110,1557,1021,2446,1476,"3,500+",***
1400000US45019001100,45019001100,"Census Tract 11, Charleston County, South Carolina",797,269,-,**,365,207,988,308,1339,458,-,**,-,**
1400000US45019001500,45019001500,"Census Tract 15, Charleston County, South Carolina",1061,144,-,**,1028,381,978,348,1134,121,-,**,-,**
1400000US45019001600,45019001600,"Census Tract 16, Charleston County, South Carolina",1522,217,-,**,-,**,1429,153,1786,347,-,**,-,**
1400000US45019001901,45019001901,"Census Tract 19.01, Charleston County, South Carolina",1341,134,-,**,1370,282,1131,214,1457,205,-,**,-,**
1400000US45019001902,45019001902,"Census Tract 19.02, Charleston County, South Carolina",1154,70,1314,877,982,36,1188,107,1521,167,-,**,-,**
1400000US45019002002,45019002002,"Census Tract 20.02, Charleston County, South Carolina",1069,140,-,**,875,111,1079,103,1133,313,1337,602,-,**
1400000US45019002003,45019002003,"Census Tract 20.03, Charleston County, South Carolina",1355,185,-,**,1196,117,1451,158,1208,564,-,**,-,**
1400000US45019002004,45019002004,"Census Tract 20.04, Charleston County, South Carolina",1011,132,-,**,1160,78,956,219,-,**,-,**,-,**
1400000US45019002005,45019002005,"Census Tract 20.05, Charleston County, South Carolina",1229,321,-,**,-,**,-,**,1205,225,-,**,-,**
1400000US45019002006,45019002006,"Census Tract 20.06, Charleston County, South Carolina",1182,340,-,**,673,190,1081,149,1685,325,-,**,-,**
1400000US45019002007,45019002007,"Census Tract 20.07, Charleston County, South Carolina",1750,222,-,**,-,**,-,**,1833,255,-,**,-,**
1400000US45019002101,45019002101,"Census Tract 21.01, Charleston County, South Carolina",1212,196,-,**,255,43,1212,175,1452,328,-,**,-,**
1400000US45019002103,45019002103,"Census Tract 21.03, Charleston County, South Carolina",857,180,-,**,-,**,809,143,2048,1081,-,**,-,**
1400000US45019002104,45019002104,"Census Tract 21.04, Charleston County, South Carolina",2036,1878,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45019002105,45019002105,"Census Tract 21.05, Charleston County, South Carolina",2167,1596,-,**,-,**,-,**,-,**,3250,1004,-,**
1400000US45019002200,45019002200,"Census Tract 22, Charleston County, South Carolina",772,57,-,**,-,**,-,**,631,438,-,**,-,**
1400000US45019002300,45019002300,"Census Tract 23, Charleston County, South Carolina",967,645,-,**,-,**,-,**,1578,493,-,**,-,**
1400000US45019002400,45019002400,"Census Tract 24, Charleston County, South Carolina",742,161,-,**,-,**,971,533,733,167,708,204,-,**
1400000US45019002502,45019002502,"Census Tract 25.02, Charleston County, South Carolina",699,281,-,**,-,**,691,242,-,**,-,**,-,**
1400000US45019002604,45019002604,"Census Tract 26.04, Charleston County, South Carolina",980,68,-,**,887,81,929,58,1573,221,-,**,-,**
1400000US45019002605,45019002605,"Census Tract 26.05, Charleston County, South Carolina",941,53,-,**,789,198,949,70,1019,137,-,**,-,**
1400000US45019002606,45019002606,"Census Tract 26.06, Charleston County, South Carolina",1490,463,-,**,-,**,-,**,1458,200,-,**,-,**
1400000US45019002611,45019002611,"Census Tract 26.11, Charleston County, South Carolina",1096,45,-,**,934,60,1129,30,1344,214,-,**,-,**
1400000US45019002612,45019002612,"Census Tract 26.12, Charleston County, South Carolina",980,33,-,**,888,57,1011,66,1045,107,-,**,-,**
1400000US45019002613,45019002613,"Census Tract 26.13, Charleston County, South Carolina",1013,88,768,112,895,82,1101,97,1553,462,-,**,-,**
1400000US45019002614,45019002614,"Census Tract 26.14, Charleston County, South Carolina",926,43,-,**,877,96,893,37,1465,97,-,**,-,**
1400000US45019002701,45019002701,"Census Tract 27.01, Charleston County, South Carolina",1101,108,1061,78,809,395,1282,83,1460,419,-,**,-,**
1400000US45019002702,45019002702,"Census Tract 27.02, Charleston County, South Carolina",876,76,-,**,687,55,871,68,1324,132,-,**,-,**
1400000US45019002801,45019002801,"Census Tract 28.01, Charleston County, South Carolina",1212,266,-,**,745,59,929,70,1537,185,1613,930,-,**
1400000US45019002802,45019002802,"Census Tract 28.02, Charleston County, South Carolina",1250,324,-,**,-,**,1151,51,1479,461,-,**,-,**
1400000US45019002900,45019002900,"Census Tract 29, Charleston County, South Carolina",1108,108,-,**,721,94,1203,143,1295,170,-,**,-,**
